TimeStamp,open,high,low,close,volume
2006-12-18 10:25:00,1.42385,1.42385,1.42375,1.42375,2
2006-12-18 10:27:00,1.42365,1.42365,1.42345,1.42345,2
2006-12-18 10:28:00,1.42315,1.42315,1.42265,1.42275,15
2006-12-18 10:29:00,1.42275,1.42295,1.42275,1.42295,6
2006-12-18 10:30:00,1.42305,1.42305,1.42285,1.42285,6
2006-12-18 10:31:00,1.42295,1.42295,1.42275,1.42295,3
2006-12-18 10:32:00,1.42315,1.42315,1.42315,1.42315,1
2006-12-18 10:34:00,1.42355,1.42355,1.42355,1.42355,1
2006-12-18 10:35:00,1.42365,1.42365,1.42365,1.42365,1
2006-12-18 10:36:00,1.42355,1.42375,1.42355,1.42375,4
2006-12-18 10:37:00,1.42395,1.42425,1.42395,1.42405,5
2006-12-18 10:40:00,1.42405,1.42405,1.42405,1.42405,1
2006-12-18 10:41:00,1.42405,1.42405,1.42405,1.42405,2
2006-12-18 10:51:00,1.42375,1.42385,1.42335,1.42335,4
2006-12-18 10:53:00,1.42305,1.42325,1.42305,1.42325,4
2006-12-18 10:56:00,1.42385,1.42385,1.42385,1.42385,2
2006-12-18 10:57:00,1.42365,1.42365,1.42365,1.42365,1
2006-12-18 11:00:00,1.42395,1.42395,1.42385,1.42385,2
2006-12-18 11:04:00,1.42395,1.42395,1.42395,1.42395,1
2006-12-18 11:06:00,1.42395,1.42395,1.42365,1.42365,4
2006-12-18 11:09:00,1.42355,1.42355,1.42355,1.42355,1
2006-12-18 11:12:00,1.42395,1.42395,1.42395,1.42395,3
2006-12-18 11:21:00,1.42405,1.42405,1.42395,1.42395,2
2006-12-18 11:23:00,1.42445,1.42465,1.42445,1.42445,6
2006-12-18 11:24:00,1.42455,1.42455,1.42455,1.42455,2
2006-12-18 11:25:00,1.42455,1.42455,1.42455,1.42455,1
2006-12-18 11:27:00,1.42465,1.42465,1.42465,1.42465,1
2006-12-18 11:29:00,1.42475,1.42475,1.42465,1.42465,2
2006-12-18 11:31:00,1.42445,1.42445,1.42445,1.42445,1
2006-12-18 11:35:00,1.42405,1.42415,1.42405,1.42405,3
2006-12-18 11:36:00,1.42415,1.42415,1.42415,1.42415,1
2006-12-18 11:40:00,1.42435,1.42435,1.42435,1.42435,1
2006-12-18 11:44:00,1.42445,1.42445,1.42445,1.42445,1
2006-12-18 11:49:00,1.42465,1.42465,1.42465,1.42465,1
2006-12-18 11:54:00,1.42445,1.42445,1.42445,1.42445,1
2006-12-18 12:03:00,1.42455,1.42455,1.42455,1.42455,1
2006-12-18 12:07:00,1.42455,1.42455,1.42455,1.42455,1
2006-12-18 12:16:00,1.42415,1.42415,1.42415,1.42415,1
2006-12-18 12:18:00,1.42435,1.42435,1.42435,1.42435,1
2006-12-18 12:21:00,1.42455,1.42455,1.42455,1.42455,1
2006-12-18 12:32:00,1.42495,1.42505,1.42495,1.42505,2
2006-12-18 12:33:00,1.42525,1.42525,1.42525,1.42525,1
2006-12-18 12:34:00,1.42505,1.42505,1.42505,1.42505,1
2006-12-18 12:37:00,1.42495,1.42495,1.42495,1.42495,2
2006-12-18 12:48:00,1.42515,1.42515,1.42505,1.42505,2
2006-12-18 12:49:00,1.42495,1.42495,1.42495,1.42495,1
2006-12-18 12:55:00,1.42455,1.42455,1.42455,1.42455,1
2006-12-18 12:56:00,1.42465,1.42465,1.42465,1.42465,1
2006-12-18 12:58:00,1.42465,1.42465,1.42465,1.42465,1
2006-12-18 12:59:00,1.42445,1.42445,1.42445,1.42445,2
2006-12-18 13:02:00,1.42495,1.42495,1.42485,1.42485,2
2006-12-18 13:13:00,1.42515,1.42515,1.42515,1.42515,6
2006-12-18 13:16:00,1.42565,1.42565,1.42565,1.42565,1
2006-12-18 13:18:00,1.42545,1.42545,1.42545,1.42545,1
2006-12-18 13:21:00,1.42555,1.42555,1.42555,1.42555,2
2006-12-18 13:24:00,1.42575,1.42575,1.42575,1.42575,1
2006-12-18 13:25:00,1.42595,1.42595,1.42585,1.42585,39
2006-12-18 13:26:00,1.42585,1.42585,1.42585,1.42585,4
2006-12-18 13:27:00,1.42595,1.42595,1.42595,1.42595,1
2006-12-18 13:28:00,1.42595,1.42595,1.42595,1.42595,1
2006-12-18 13:29:00,1.42615,1.42615,1.42615,1.42615,1
2006-12-18 13:30:00,1.42605,1.42605,1.42585,1.42585,12
2006-12-18 13:31:00,1.42595,1.42595,1.42595,1.42595,1
2006-12-18 13:32:00,1.42585,1.42585,1.42585,1.42585,1
2006-12-18 13:34:00,1.42565,1.42565,1.42565,1.42565,1
2006-12-18 13:35:00,1.42575,1.42575,1.42575,1.42575,2
2006-12-18 13:38:00,1.42585,1.42585,1.42565,1.42565,8
2006-12-18 13:40:00,1.42565,1.42565,1.42565,1.42565,10
2006-12-18 13:45:00,1.42575,1.42575,1.42575,1.42575,1
2006-12-18 13:52:00,1.42595,1.42595,1.42595,1.42595,1
2006-12-18 13:57:00,1.42595,1.42595,1.42595,1.42595,2
2006-12-18 14:14:00,1.42605,1.42625,1.42605,1.42625,4
2006-12-18 14:15:00,1.42625,1.42625,1.42625,1.42625,1
2006-12-18 14:18:00,1.42625,1.42625,1.42625,1.42625,1
2006-12-18 14:19:00,1.42635,1.42635,1.42625,1.42625,6
2006-12-18 14:20:00,1.42615,1.42615,1.42605,1.42605,2
2006-12-18 14:42:00,1.42645,1.42645,1.42645,1.42645,1
2006-12-18 14:47:00,1.42645,1.42655,1.42645,1.42655,3
2006-12-18 14:49:00,1.42665,1.42665,1.42665,1.42665,12
2006-12-18 14:54:00,1.42685,1.42685,1.42685,1.42685,1
2006-12-18 14:55:00,1.42695,1.42695,1.42695,1.42695,1
2006-12-18 14:59:00,1.42715,1.42715,1.42715,1.42715,1
2006-12-18 15:02:00,1.42715,1.42715,1.42715,1.42715,1
2006-12-18 15:06:00,1.42695,1.42695,1.42695,1.42695,1
2006-12-18 15:07:00,1.42735,1.42735,1.42735,1.42735,1
2006-12-18 15:10:00,1.42745,1.42745,1.42745,1.42745,2
2006-12-18 15:11:00,1.42755,1.42755,1.42755,1.42755,1
2006-12-18 15:15:00,1.42775,1.42775,1.42775,1.42775,1
2006-12-18 15:17:00,1.42775,1.42775,1.42775,1.42775,1
2006-12-18 15:18:00,1.42785,1.42785,1.42785,1.42785,1
2006-12-18 15:20:00,1.42765,1.42765,1.42765,1.42765,2
2006-12-18 15:34:00,1.42745,1.42745,1.42745,1.42745,1
2006-12-18 15:36:00,1.42745,1.42745,1.42745,1.42745,1
2006-12-18 15:42:00,1.42755,1.42755,1.42755,1.42755,1
2006-12-18 15:43:00,1.42745,1.42745,1.42745,1.42745,1
2006-12-18 15:45:00,1.42745,1.42745,1.42745,1.42745,2
2006-12-18 15:47:00,1.42755,1.42755,1.42755,1.42755,1
2006-12-18 15:48:00,1.42735,1.42735,1.42735,1.42735,1
2006-12-18 15:55:00,1.42745,1.42745,1.42745,1.42745,1
2006-12-18 15:57:00,1.42745,1.42745,1.42745,1.42745,1
2006-12-18 16:07:00,1.42745,1.42745,1.42745,1.42745,1
2006-12-18 16:10:00,1.42725,1.42725,1.42725,1.42725,1
2006-12-18 16:51:00,1.42735,1.42735,1.42735,1.42735,1
2006-12-18 18:00:00,1.42615,1.42615,1.42615,1.42615,10
2006-12-18 18:13:00,1.42695,1.42695,1.42695,1.42695,1
2006-12-18 18:38:00,1.42755,1.42755,1.42755,1.42755,2
2006-12-18 18:58:00,1.42765,1.42765,1.42765,1.42765,1
2006-12-18 19:56:00,1.42745,1.42745,1.42745,1.42745,1
2006-12-18 20:29:00,1.42765,1.42765,1.42765,1.42765,1
2006-12-18 21:50:00,1.42735,1.42735,1.42735,1.42735,1
2006-12-18 22:00:00,1.42735,1.42735,1.42735,1.42735,1
2006-12-18 22:39:00,1.42615,1.42615,1.42605,1.42605,2
2006-12-19 00:20:00,1.42595,1.42595,1.42575,1.42575,2
2006-12-19 00:47:00,1.42595,1.42595,1.42595,1.42595,2
2006-12-19 00:50:00,1.42585,1.42585,1.42585,1.42585,1
2006-12-19 00:57:00,1.42585,1.42585,1.42585,1.42585,1
2006-12-19 00:59:00,1.42585,1.42585,1.42585,1.42585,1
2006-12-19 01:09:00,1.42585,1.42585,1.42585,1.42585,1
2006-12-19 01:10:00,1.42605,1.42605,1.42605,1.42605,1
2006-12-19 01:12:00,1.42635,1.42635,1.42635,1.42635,1
2006-12-19 01:13:00,1.42635,1.42635,1.42625,1.42625,2
2006-12-19 01:33:00,1.42605,1.42605,1.42605,1.42605,1
2006-12-19 01:45:00,1.42665,1.42665,1.42665,1.42665,1
2006-12-19 01:48:00,1.42645,1.42645,1.42645,1.42645,1
2006-12-19 01:51:00,1.42685,1.42685,1.42685,1.42685,1
2006-12-19 02:02:00,1.42705,1.42705,1.42705,1.42705,1
2006-12-19 02:04:00,1.42695,1.42695,1.42695,1.42695,1
2006-12-19 02:05:00,1.42685,1.42685,1.42685,1.42685,1
2006-12-19 02:12:00,1.42675,1.42675,1.42675,1.42675,1
2006-12-19 02:14:00,1.42695,1.42695,1.42695,1.42695,1
2006-12-19 02:19:00,1.42655,1.42665,1.42655,1.42665,2
2006-12-19 02:23:00,1.42685,1.42685,1.42685,1.42685,1
2006-12-19 02:31:00,1.42715,1.42715,1.42715,1.42715,1
2006-12-19 02:34:00,1.42735,1.42775,1.42735,1.42775,3
2006-12-19 02:36:00,1.42775,1.42775,1.42775,1.42775,1
2006-12-19 02:37:00,1.42795,1.42815,1.42795,1.42815,2
2006-12-19 02:39:00,1.42805,1.42825,1.42805,1.42825,2
2006-12-19 02:40:00,1.42815,1.42815,1.42815,1.42815,1
2006-12-19 02:42:00,1.42825,1.42825,1.42825,1.42825,1
2006-12-19 02:43:00,1.42805,1.42805,1.42795,1.42795,2
2006-12-19 02:46:00,1.42785,1.42785,1.42785,1.42785,1
2006-12-19 02:50:00,1.42815,1.42845,1.42815,1.42845,3
2006-12-19 02:53:00,1.42895,1.42895,1.42895,1.42895,2
2006-12-19 02:55:00,1.42905,1.42905,1.42905,1.42905,2
2006-12-19 02:57:00,1.42905,1.42905,1.42905,1.42905,1
2006-12-19 02:58:00,1.42945,1.42965,1.42945,1.42965,10
2006-12-19 02:59:00,1.42945,1.42945,1.42945,1.42945,1
2006-12-19 03:00:00,1.42945,1.42945,1.42945,1.42945,1
2006-12-19 03:01:00,1.42895,1.42895,1.42895,1.42895,2
2006-12-19 03:03:00,1.42895,1.42895,1.42895,1.42895,1
2006-12-19 03:05:00,1.42985,1.43005,1.42985,1.42985,4
2006-12-19 03:07:00,1.42985,1.42985,1.42975,1.42975,2
2006-12-19 03:08:00,1.43005,1.43065,1.43005,1.43065,5
2006-12-19 03:09:00,1.43055,1.43115,1.43055,1.43105,7
2006-12-19 03:10:00,1.43095,1.43095,1.43075,1.43075,3
2006-12-19 03:11:00,1.43095,1.43095,1.43075,1.43075,2
2006-12-19 03:12:00,1.43095,1.43095,1.43075,1.43075,2
2006-12-19 03:16:00,1.43075,1.43075,1.43075,1.43075,1
2006-12-19 03:17:00,1.43065,1.43065,1.43065,1.43065,1
2006-12-19 03:18:00,1.43065,1.43065,1.43065,1.43065,1
2006-12-19 03:19:00,1.43055,1.43055,1.43055,1.43055,1
2006-12-19 03:20:00,1.43075,1.43075,1.43075,1.43075,1
2006-12-19 03:21:00,1.43025,1.43025,1.43025,1.43025,2
2006-12-19 03:23:00,1.43005,1.43045,1.43005,1.43045,8
2006-12-19 03:24:00,1.43055,1.43055,1.43045,1.43045,2
2006-12-19 03:26:00,1.43025,1.43035,1.43025,1.43035,2
2006-12-19 03:27:00,1.43025,1.43025,1.43025,1.43025,1
2006-12-19 03:28:00,1.43035,1.43045,1.43035,1.43045,2
2006-12-19 03:29:00,1.43025,1.43025,1.43025,1.43025,3
2006-12-19 03:30:00,1.43045,1.43075,1.43045,1.43075,2
2006-12-19 03:33:00,1.43075,1.43075,1.43075,1.43075,1
2006-12-19 03:35:00,1.43065,1.43065,1.43065,1.43065,1
2006-12-19 03:38:00,1.43075,1.43075,1.43075,1.43075,2
2006-12-19 03:40:00,1.43045,1.43045,1.43045,1.43045,1
2006-12-19 03:41:00,1.43025,1.43025,1.43025,1.43025,1
2006-12-19 03:42:00,1.43025,1.43025,1.43025,1.43025,1
2006-12-19 03:44:00,1.43005,1.43005,1.43005,1.43005,1
2006-12-19 03:47:00,1.43025,1.43025,1.43025,1.43025,1
2006-12-19 03:48:00,1.43065,1.43075,1.43065,1.43075,3
2006-12-19 03:50:00,1.43085,1.43085,1.43085,1.43085,2
2006-12-19 03:51:00,1.43095,1.43105,1.43095,1.43105,3
2006-12-19 03:52:00,1.43135,1.43135,1.43125,1.43125,3
2006-12-19 03:53:00,1.43155,1.43185,1.43145,1.43175,9
2006-12-19 03:55:00,1.43165,1.43165,1.43145,1.43145,6
2006-12-19 03:56:00,1.43175,1.43175,1.43175,1.43175,2
2006-12-19 03:57:00,1.43195,1.43195,1.43195,1.43195,8
2006-12-19 03:58:00,1.43195,1.43195,1.43195,1.43195,10
2006-12-19 03:59:00,1.43185,1.43195,1.43185,1.43195,3
2006-12-19 04:00:00,1.43205,1.43355,1.43205,1.43305,21
2006-12-19 04:01:00,1.43325,1.43435,1.43325,1.43415,17
2006-12-19 04:02:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 04:03:00,1.43345,1.43375,1.43345,1.43375,3
2006-12-19 04:04:00,1.43365,1.43365,1.43345,1.43345,3
2006-12-19 04:05:00,1.43345,1.43375,1.43345,1.43375,2
2006-12-19 04:06:00,1.43385,1.43385,1.43375,1.43375,4
2006-12-19 04:07:00,1.43375,1.43395,1.43365,1.43375,7
2006-12-19 04:10:00,1.43355,1.43375,1.43355,1.43375,2
2006-12-19 04:11:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-19 04:12:00,1.43415,1.43435,1.43415,1.43435,2
2006-12-19 04:14:00,1.43425,1.43495,1.43425,1.43495,8
2006-12-19 04:15:00,1.43485,1.43485,1.43465,1.43465,8
2006-12-19 04:16:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-19 04:18:00,1.43455,1.43455,1.43445,1.43445,2
2006-12-19 04:19:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-19 04:20:00,1.43445,1.43465,1.43445,1.43465,2
2006-12-19 04:21:00,1.43435,1.43435,1.43405,1.43405,5
2006-12-19 04:22:00,1.43375,1.43395,1.43375,1.43395,3
2006-12-19 04:23:00,1.43385,1.43385,1.43385,1.43385,2
2006-12-19 04:26:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 04:28:00,1.43395,1.43395,1.43385,1.43385,3
2006-12-19 04:29:00,1.43415,1.43415,1.43415,1.43415,3
2006-12-19 04:38:00,1.43425,1.43425,1.43425,1.43425,1
2006-12-19 04:39:00,1.43445,1.43445,1.43415,1.43415,3
2006-12-19 04:41:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 04:42:00,1.43365,1.43385,1.43365,1.43385,2
2006-12-19 04:44:00,1.43375,1.43375,1.43365,1.43365,3
2006-12-19 04:47:00,1.43335,1.43335,1.43325,1.43325,13
2006-12-19 04:48:00,1.43335,1.43345,1.43335,1.43335,4
2006-12-19 04:49:00,1.43325,1.43325,1.43315,1.43315,2
2006-12-19 04:50:00,1.43335,1.43335,1.43335,1.43335,1
2006-12-19 04:51:00,1.43325,1.43325,1.43325,1.43325,1
2006-12-19 04:57:00,1.43345,1.43365,1.43345,1.43365,4
2006-12-19 05:04:00,1.43345,1.43345,1.43345,1.43345,2
2006-12-19 05:05:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 05:06:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 05:07:00,1.43365,1.43365,1.43335,1.43335,5
2006-12-19 05:10:00,1.43345,1.43345,1.43345,1.43345,2
2006-12-19 05:15:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-19 05:17:00,1.43345,1.43345,1.43325,1.43325,3
2006-12-19 05:20:00,1.43365,1.43375,1.43365,1.43375,2
2006-12-19 05:23:00,1.43375,1.43375,1.43375,1.43375,1
2006-12-19 05:26:00,1.43385,1.43385,1.43385,1.43385,10
2006-12-19 05:27:00,1.43395,1.43395,1.43395,1.43395,2
2006-12-19 05:28:00,1.43405,1.43405,1.43405,1.43405,1
2006-12-19 05:29:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 05:30:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 05:32:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 05:34:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-19 05:42:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-19 05:45:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 05:49:00,1.43415,1.43415,1.43415,1.43415,2
2006-12-19 05:50:00,1.43415,1.43415,1.43415,1.43415,1
2006-12-19 05:54:00,1.43405,1.43405,1.43405,1.43405,1
2006-12-19 05:56:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 05:57:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 06:00:00,1.43395,1.43415,1.43395,1.43415,2
2006-12-19 06:05:00,1.43375,1.43375,1.43375,1.43375,1
2006-12-19 06:07:00,1.43375,1.43375,1.43375,1.43375,1
2006-12-19 06:08:00,1.43365,1.43375,1.43355,1.43355,3
2006-12-19 06:10:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-19 06:11:00,1.43355,1.43355,1.43355,1.43355,1
2006-12-19 06:12:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-19 06:16:00,1.43345,1.43345,1.43345,1.43345,1
2006-12-19 06:22:00,1.43395,1.43395,1.43395,1.43395,2
2006-12-19 06:24:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 06:26:00,1.43425,1.43425,1.43425,1.43425,1
2006-12-19 06:37:00,1.43415,1.43415,1.43415,1.43415,1
2006-12-19 06:38:00,1.43415,1.43415,1.43415,1.43415,1
2006-12-19 06:46:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 06:55:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 07:07:00,1.43375,1.43375,1.43375,1.43375,2
2006-12-19 07:12:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 07:16:00,1.43435,1.43435,1.43435,1.43435,2
2006-12-19 07:17:00,1.43425,1.43435,1.43425,1.43435,2
2006-12-19 07:22:00,1.43415,1.43415,1.43415,1.43415,6
2006-12-19 07:23:00,1.43415,1.43415,1.43415,1.43415,4
2006-12-19 07:29:00,1.43355,1.43355,1.43355,1.43355,1
2006-12-19 07:30:00,1.43355,1.43355,1.43355,1.43355,1
2006-12-19 07:54:00,1.43365,1.43375,1.43365,1.43375,3
2006-12-19 08:00:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 08:01:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 08:07:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-19 08:09:00,1.43345,1.43345,1.43345,1.43345,3
2006-12-19 08:10:00,1.43335,1.43345,1.43325,1.43325,5
2006-12-19 08:11:00,1.43315,1.43335,1.43305,1.43305,5
2006-12-19 08:12:00,1.43325,1.43325,1.43285,1.43295,6
2006-12-19 08:13:00,1.43275,1.43285,1.43275,1.43275,4
2006-12-19 08:14:00,1.43275,1.43285,1.43275,1.43285,2
2006-12-19 08:16:00,1.43315,1.43315,1.43315,1.43315,1
2006-12-19 08:17:00,1.43325,1.43325,1.43315,1.43315,4
2006-12-19 08:18:00,1.43325,1.43325,1.43325,1.43325,5
2006-12-19 08:19:00,1.43295,1.43295,1.43295,1.43295,1
2006-12-19 08:20:00,1.43285,1.43295,1.43285,1.43295,5
2006-12-19 08:21:00,1.43295,1.43295,1.43295,1.43295,2
2006-12-19 08:23:00,1.43295,1.43305,1.43285,1.43305,4
2006-12-19 08:25:00,1.43345,1.43345,1.43345,1.43345,1
2006-12-19 08:27:00,1.43295,1.43295,1.43295,1.43295,1
2006-12-19 08:28:00,1.43305,1.43305,1.43305,1.43305,1
2006-12-19 08:29:00,1.43395,1.43515,1.43355,1.43485,9
2006-12-19 08:30:00,1.43225,1.43225,1.42995,1.43145,30
2006-12-19 08:31:00,1.43095,1.43095,1.43045,1.43065,16
2006-12-19 08:32:00,1.43045,1.43225,1.43045,1.43195,25
2006-12-19 08:33:00,1.43205,1.43205,1.43205,1.43205,2
2006-12-19 08:34:00,1.43215,1.43225,1.43205,1.43215,4
2006-12-19 08:35:00,1.43205,1.43235,1.43205,1.43235,8
2006-12-19 08:36:00,1.43295,1.43325,1.43285,1.43285,13
2006-12-19 08:37:00,1.43285,1.43305,1.43245,1.43245,11
2006-12-19 08:38:00,1.43265,1.43265,1.43195,1.43195,13
2006-12-19 08:39:00,1.43225,1.43225,1.43155,1.43155,10
2006-12-19 08:40:00,1.43155,1.43155,1.43125,1.43145,11
2006-12-19 08:41:00,1.43165,1.43185,1.43165,1.43185,4
2006-12-19 08:42:00,1.43175,1.43225,1.43175,1.43225,4
2006-12-19 08:43:00,1.43225,1.43225,1.43195,1.43215,4
2006-12-19 08:44:00,1.43225,1.43245,1.43225,1.43225,11
2006-12-19 08:45:00,1.43225,1.43245,1.43225,1.43245,15
2006-12-19 08:46:00,1.43235,1.43245,1.43225,1.43225,4
2006-12-19 08:48:00,1.43205,1.43205,1.43205,1.43205,1
2006-12-19 08:49:00,1.43155,1.43155,1.43135,1.43145,11
2006-12-19 08:50:00,1.43155,1.43195,1.43145,1.43195,18
2006-12-19 08:51:00,1.43215,1.43225,1.43215,1.43225,3
2006-12-19 08:52:00,1.43195,1.43225,1.43195,1.43225,10
2006-12-19 08:53:00,1.43235,1.43235,1.43235,1.43235,1
2006-12-19 08:54:00,1.43265,1.43315,1.43265,1.43305,10
2006-12-19 08:55:00,1.43315,1.43315,1.43295,1.43315,8
2006-12-19 08:56:00,1.43295,1.43295,1.43295,1.43295,2
2006-12-19 08:57:00,1.43265,1.43265,1.43265,1.43265,1
2006-12-19 08:59:00,1.43255,1.43255,1.43255,1.43255,2
2006-12-19 09:02:00,1.43245,1.43245,1.43245,1.43245,4
2006-12-19 09:04:00,1.43325,1.43335,1.43315,1.43325,5
2006-12-19 09:06:00,1.43365,1.43365,1.43365,1.43365,6
2006-12-19 09:07:00,1.43365,1.43375,1.43355,1.43365,15
2006-12-19 09:08:00,1.43365,1.43365,1.43355,1.43355,11
2006-12-19 09:09:00,1.43375,1.43395,1.43375,1.43395,7
2006-12-19 09:10:00,1.43375,1.43395,1.43375,1.43395,5
2006-12-19 09:11:00,1.43385,1.43395,1.43375,1.43395,4
2006-12-19 09:12:00,1.43375,1.43375,1.43355,1.43355,8
2006-12-19 09:13:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-19 09:14:00,1.43385,1.43385,1.43385,1.43385,1
2006-12-19 09:15:00,1.43375,1.43385,1.43375,1.43385,2
2006-12-19 09:17:00,1.43365,1.43375,1.43365,1.43375,2
2006-12-19 09:18:00,1.43375,1.43375,1.43375,1.43375,1
2006-12-19 09:20:00,1.43345,1.43355,1.43345,1.43355,3
2006-12-19 09:24:00,1.43335,1.43335,1.43315,1.43315,2
2006-12-19 09:26:00,1.43295,1.43295,1.43295,1.43295,3
2006-12-19 09:27:00,1.43295,1.43295,1.43255,1.43255,7
2006-12-19 09:28:00,1.43255,1.43255,1.43225,1.43235,8
2006-12-19 09:29:00,1.43255,1.43255,1.43255,1.43255,1
2006-12-19 09:30:00,1.43255,1.43255,1.43175,1.43195,10
2006-12-19 09:31:00,1.43225,1.43225,1.43225,1.43225,2
2006-12-19 09:32:00,1.43205,1.43205,1.43205,1.43205,1
2006-12-19 09:33:00,1.43255,1.43265,1.43245,1.43255,4
2006-12-19 09:34:00,1.43275,1.43345,1.43275,1.43345,8
2006-12-19 09:35:00,1.43375,1.43385,1.43365,1.43375,10
2006-12-19 09:36:00,1.43345,1.43355,1.43345,1.43355,8
2006-12-19 09:37:00,1.43355,1.43355,1.43355,1.43355,1
2006-12-19 09:38:00,1.43375,1.43385,1.43375,1.43385,3
2006-12-19 09:39:00,1.43385,1.43455,1.43385,1.43455,20
2006-12-19 09:40:00,1.43425,1.43425,1.43415,1.43415,2
2006-12-19 09:41:00,1.43425,1.43425,1.43405,1.43405,4
2006-12-19 09:42:00,1.43395,1.43445,1.43395,1.43445,7
2006-12-19 09:43:00,1.43485,1.43525,1.43485,1.43515,21
2006-12-19 09:44:00,1.43495,1.43545,1.43495,1.43535,16
2006-12-19 09:45:00,1.43515,1.43535,1.43515,1.43525,5
2006-12-19 09:46:00,1.43535,1.43545,1.43525,1.43545,4
2006-12-19 09:47:00,1.43515,1.43515,1.43515,1.43515,2
2006-12-19 09:48:00,1.43475,1.43485,1.43445,1.43445,6
2006-12-19 09:49:00,1.43445,1.43505,1.43445,1.43505,3
2006-12-19 09:50:00,1.43475,1.43475,1.43475,1.43475,1
2006-12-19 09:51:00,1.43465,1.43495,1.43465,1.43495,4
2006-12-19 09:52:00,1.43435,1.43445,1.43435,1.43445,3
2006-12-19 09:55:00,1.43485,1.43485,1.43475,1.43475,3
2006-12-19 09:56:00,1.43475,1.43475,1.43455,1.43465,3
2006-12-19 09:59:00,1.43485,1.43485,1.43485,1.43485,1
2006-12-19 10:00:00,1.43445,1.43445,1.43435,1.43435,3
2006-12-19 10:01:00,1.43425,1.43425,1.43425,1.43425,1
2006-12-19 10:02:00,1.43395,1.43395,1.43355,1.43355,9
2006-12-19 10:03:00,1.43365,1.43365,1.43345,1.43355,11
2006-12-19 10:04:00,1.43375,1.43375,1.43365,1.43365,2
2006-12-19 10:05:00,1.43375,1.43375,1.43375,1.43375,3
2006-12-19 10:06:00,1.43355,1.43375,1.43335,1.43335,4
2006-12-19 10:07:00,1.43325,1.43335,1.43325,1.43335,3
2006-12-19 10:08:00,1.43335,1.43365,1.43335,1.43365,13
2006-12-19 10:09:00,1.43325,1.43325,1.43325,1.43325,2
2006-12-19 10:10:00,1.43325,1.43325,1.43325,1.43325,2
2006-12-19 10:11:00,1.43335,1.43335,1.43325,1.43335,5
2006-12-19 10:15:00,1.43355,1.43355,1.43325,1.43335,5
2006-12-19 10:16:00,1.43335,1.43335,1.43325,1.43325,4
2006-12-19 10:17:00,1.43305,1.43305,1.43285,1.43285,5
2006-12-19 10:18:00,1.43305,1.43315,1.43305,1.43315,4
2006-12-19 10:20:00,1.43335,1.43345,1.43335,1.43345,5
2006-12-19 10:22:00,1.43375,1.43375,1.43375,1.43375,1
2006-12-19 10:23:00,1.43325,1.43325,1.43325,1.43325,2
2006-12-19 10:24:00,1.43345,1.43345,1.43345,1.43345,1
2006-12-19 10:25:00,1.43345,1.43355,1.43345,1.43355,3
2006-12-19 10:29:00,1.43375,1.43395,1.43375,1.43395,5
2006-12-19 10:30:00,1.43425,1.43425,1.43405,1.43405,8
2006-12-19 10:31:00,1.43415,1.43435,1.43415,1.43425,3
2006-12-19 10:32:00,1.43425,1.43425,1.43425,1.43425,4
2006-12-19 10:34:00,1.43375,1.43385,1.43375,1.43385,2
2006-12-19 10:35:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 10:38:00,1.43405,1.43415,1.43405,1.43415,3
2006-12-19 10:41:00,1.43405,1.43405,1.43405,1.43405,4
2006-12-19 10:42:00,1.43395,1.43405,1.43395,1.43405,2
2006-12-19 10:43:00,1.43415,1.43415,1.43415,1.43415,6
2006-12-19 10:44:00,1.43395,1.43395,1.43365,1.43385,4
2006-12-19 10:45:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 10:48:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-19 10:49:00,1.43435,1.43435,1.43435,1.43435,1
2006-12-19 10:52:00,1.43425,1.43435,1.43425,1.43435,3
